Id,SalePrice
1827,95454.15476082629
1828,130920.06158879095
1829,100701.91114026295
1830,155021.48719268624
1831,152895.87397938594
1832,95186.47276406096
1833,134816.00838585183
1834,117142.89171098854
1835,131908.34465362545
1836,127315.06797647686
1837,97708.84982134991
1838,128102.74316940534
1839,94283.92371046309
1840,130395.64042023483
1841,135120.09534920682
1842,69690.7099750979
1843,129093.26777773318
1844,137981.1820888582
1845,144015.45467736284
1846,155116.4693745195
1847,168656.28487673908
1848,60731.621081787525
1849,113904.62065917526
1850,108415.20358137661
1851,151314.84460106085
1852,130550.00120547044
1853,133256.0768630392
1854,168096.4855372238
1855,149432.34794565177
1856,204553.42623670032
1857,148353.85430002093
1858,129045.04668563782
1859,122047.57129938039
1860,157195.61955422605
1861,121849.03524404408
1862,288169.53478187684
1863,261923.91585336035
1864,263904.6250520189
1865,324324.80251863226
1866,322525.0075324133
1867,207629.58855365592
1868,294541.5387188422
1869,206584.03600498833
1870,223962.81404833074
1871,220481.1125857822
1872,167560.01497704478
1873,255874.0347941525
1874,135956.12818388935
1875,201282.6055505463
1876,198472.13544558198
1877,204004.50762058885
1878,174790.86539947032
1879,133590.80724569262
1880,140219.70168936523
1881,240464.5123152011
1882,253253.48083537217
1883,183571.06019654058
1884,210076.21815393164
1885,231254.52069817108
1886,292648.8541389423
1887,207006.26758592727
1888,245810.7968580232
1889,164524.43632536143
1890,119695.48600906425
1891,115787.1388251683
1892,106841.70333488351
1893,130659.64332362394
1894,128743.82203038175
1895,135792.23168019278
1896,133188.22282485157
1897,120136.13078523512
1898,123981.87193202655
1899,156884.88001493269
1900,153285.0017483566
1901,178266.54187692553
1902,144995.0517960561
1903,225318.42959900436
1904,155922.5559376937
1905,218943.62707291
1906,166424.7467548511
1907,208989.9774131119
1908,116696.42990824822
1909,136649.94558337898
1910,120800.21385023867
1911,213334.78767892398
1912,313976.35599216167
1913,149477.60398417755
1914,66794.71540768778
1915,309249.8259144397
1916,61445.56805780093
1917,235702.91218785124
1918,140100.41771775184
1919,174303.0207535756
1920,134344.71164399156
1921,413814.4261947263
1922,324973.6999260917
1923,211427.58089448654
1924,245597.41096929292
1925,185061.4627003523
1926,404731.61753005756
1927,137126.9274992837
1928,157329.5023171008
1929,133799.98349100008
1930,129948.18020091327
1931,139094.4970403139
1932,139061.30040920532
1933,184689.08569663853
1934,172670.58899133888
1935,171540.68548594217
1936,176467.35781011448
1937,187765.83797615438
1938,185543.9245094769
1939,243424.2126711783
1940,188344.98729646034
1941,175901.31197503748
1942,187614.8968183458
1943,209487.91431752872
1944,324681.41634514654
1945,396726.87523399654
1946,156030.7040408286
1947,341898.0677247675
1948,162191.10452429976
1949,255603.35563774695
1950,185883.3403488278
1951,252653.37125397418
1952,214366.73161309902
1953,182741.14152981993
1954,181970.69938784733
1955,138974.2940358333
1956,282063.56190955115
1957,152092.45605551207
1958,289271.5708790763
1959,145943.01827322054
1960,119155.67767150083
1961,128505.12314809625
1962,103391.71384896222
1963,99996.46499430951
1964,127467.6835456549
1965,145485.76860430246
1966,142738.05816613647
1967,292651.6277547771
1968,495390.23653842014
1969,401517.5694313288
1970,411641.5974696533
1971,513736.6410777346
1972,411526.03898398014
1973,257708.36898417783
1974,306972.0591915649
1975,472591.5432574008
1976,272950.3035911404
1977,354400.8022576787
1978,328067.9262198029
1979,321738.84221541724
1980,201049.96569757073
1981,345318.1607958622
1982,208532.2573767411
1983,190183.70820551578
1984,165893.39801669013
1985,224863.71450161946
1986,222214.4503177972
1987,186746.59285956385
1988,185491.82502922628
1989,191051.67903533572
1990,199529.5021963137
1991,234412.8227217044
1992,218446.8129048645
1993,169271.64771948443
1994,225795.6632107286
1995,187180.33836389577
1996,242538.01278152718
1997,328594.6832556448
1998,319712.860746608
1999,240016.16464115673
2000,326890.4254357906
2001,271836.94683546294
2002,257609.6183068539
2003,259095.50824127623
2004,269222.81531187345
2005,217984.97073331417
2006,213677.58399682218
2007,251600.4338410478
2008,202263.99714145632
2009,191404.97256467518
2010,185669.36067897078
2011,130435.93153958202
2012,168563.76477292535
2013,181126.65611584522
2014,190456.4861640655
2015,204421.13939752762
2016,179412.5339915498
2017,184308.79647924931
2018,132593.68258912637
2019,135551.37787621742
2020,105741.41630741963
2021,99895.56262617462
2022,180623.2264470317
2023,140580.8510595958
2024,230589.4370799895
2025,365141.63046720676
2026,158347.84688302255
2027,156719.29185643423
2028,148284.4138524329
2029,164999.0894335709
2030,273475.611667208
2031,231636.35003373865
2032,245847.17129658748
2033,264168.29069002316
2034,168196.59416985774
2035,224134.43469085864
2036,180459.34574939252
2037,181638.05252091456
2038,269802.81764729915
2039,230290.31979410019
2040,268132.06974566914
2041,317765.2529055485
2042,212986.29555760795
2043,181037.5260521364
2044,163670.1452150423
2045,250478.86693259148
2046,143988.39047522022
2047,149434.46076288974
2048,136526.45270941412
2049,148080.47639416516
2050,172813.8937150506
2051,102360.31029172982
2052,113753.733589969
2053,149907.25071554474
2054,88059.38400636501
2055,152628.46181591993
2056,143443.39447652613
2057,124282.22228341494
2058,208878.50858261227
2059,127195.81703016906
2060,168117.81978591776
2061,193430.277972068
2062,130089.11198985533
2063,117273.3947919608
2064,151866.8278479814
2065,126937.04746616288
2066,165992.43145232185
2067,109513.94165344523
2068,146934.08010940056
2069,87730.80025631326
2070,109842.80552750002
2071,99158.6516433268
2072,136677.09644359583
2073,145079.49615142794
2074,189912.37146878065
2075,135717.09338691816
2076,116043.50574699709
2077,167809.48239891054
2078,135210.184350101
2079,127452.52554228845
2080,120626.58227631908
2081,130866.27105080531
2082,127880.38549233181
2083,141917.71647701005
2084,123230.02265485127
2085,121325.95627793093
2086,98167.66887175104
2087,119333.11327727912
2088,93487.23596796612
2089,71583.88438307526
2090,127522.98193324835
2091,120236.7577441172
2092,132230.22197651642
2093,125924.67012844996
2094,122650.88340346333
2095,146969.3039052656
2096,78653.19613150506
2097,93338.29540179846
2098,143091.0939103677
2099,61219.432588894706
2100,77613.51229712446
2101,133474.91551721987
2102,118770.75991195715
2103,99439.82029117
2104,131459.66510685376
2105,115043.69400949511
2106,75214.28447048666
2107,202309.6106223391
2108,112023.94487313658
2109,105366.5653936746
2110,133178.52436073255
2111,145927.62842161694
2112,142666.82530045626
2113,120886.49660666089
2114,110731.38176576035
2115,166827.30347938195
2116,110357.3911932814
2117,144924.4853613905
2118,131751.4143326568
2119,106086.07735020902
2120,109623.10273076229
2121,115961.79459701062
2122,119924.0826892423
2123,65746.7232939536
2124,157868.22073360346
2125,125644.48783717971
2126,137355.2061206133
2127,152435.3549221329
2128,132515.95373247197
2129,98119.09525783508
2130,129069.69166292333
2131,136931.49143214058
2132,118011.61950782564
2133,128047.71380480738
2134,129935.31966838943
2135,98737.40628631607
2136,91010.36314040984
2137,110002.87191548942
2138,127510.85024503805
2139,157554.2776781475
2140,134971.3451644347
2141,149432.3424306982
2142,129163.38880001828
2143,154016.46403835586
2144,124917.02634001478
2145,136950.910412151
2146,172218.4034186971
2147,138352.11919809302
2148,133580.7063847212
2149,147713.97765279064
2150,249095.79262127038
2151,118359.92651041389
2152,168590.75985503
2153,166705.22119961723
2154,105298.66381433218
2155,134072.3358685117
2156,244460.01619170254
2157,239271.60044744844
2158,222364.28902802325
2159,197176.10351128556
2160,187587.39469655522
2161,257387.44337424068
2162,351073.5318030758
2163,351689.45936919167
2164,242343.5643377582
2165,201845.71572258
2166,145650.91816009927
2167,202244.34861971386
2168,199395.55204156015
2169,194662.6738413361
2170,205961.9957767709
2171,152120.94115691225
2172,125171.62474738676
2173,165097.8160740634
2174,220966.19427763642
2175,292843.8500328932
2176,302791.100942406
2177,225520.06853711675
2178,206871.4736356039
2179,137095.14282354535
2180,192733.95692201852
2181,179518.75948406162
2182,217635.65815157068
2183,178871.60173114558
2184,126208.10434143197
2185,136647.76209227447
2186,141003.8642993684
2187,158377.62084955085
2188,148924.27182785372
2189,243466.17163030594
2190,69933.07895984444
2191,88080.9286143965
2192,99249.34532766034
2193,106758.39824130936
2194,94005.12448256179
2195,110760.91643208795
2196,100656.01058754817
2197,111838.8437903336
2198,162795.68896491357
2199,185204.02152193076
2200,150623.47604723898
2201,145801.63111000907
2202,209049.26955762733
2203,152424.45614239963
2204,181781.8766445415
2205,120039.32224760104
2206,147225.37404720168
2207,204525.15530742684
2208,255824.39477629142
2209,238210.70939163896
2210,116454.08742226698
2211,117319.87435423862
2212,115159.38184188984
2213,102881.67064118838
2214,136019.8473894874
2215,102914.12656987434
2216,145182.51562359277
2217,74092.94927970947
2218,76433.82414229648
2219,69798.64977407127
2220,76568.49424374227
2221,307340.6558328576
2222,249548.93317169705
2223,324970.0740459782
2224,210536.31178804932
2225,126286.90701877099
2226,198226.68604063196
2227,204070.1699830945
2228,243507.02780994237
2229,264304.84227007284
2230,145422.03159494165
2231,200962.75842776432
2232,172832.03873256035
2233,166497.59114328076
2234,228846.1809422191
2235,219453.2848028731
2236,283866.1753422031
2237,328427.90862544917
2238,189261.5068152064
2239,103017.07018341435
2240,154798.73502780954
2241,155172.20522908532
2242,125869.34549451359
2243,125374.34717408987
2244,99785.56641871644
2245,98854.50426430444
2246,142054.64764515441
2247,99048.00836869756
2248,130316.55675542573
2249,125842.17674527745
2250,130618.03067580952
2251,126546.58801733232
2252,178885.60845887972
2253,152495.59384901373
2254,166430.2495757217
2255,189115.5396608255
2256,180068.54784634753
2257,193314.91955372837
2258,159251.31989765915
2259,185419.72308597766
2260,163652.15273053822
2261,186512.2980055558
2262,201251.26505065194
2263,366649.5696397084
2264,501200.8461197745
2265,156315.7196601693
2266,329777.49158936215
2267,325450.24881423666
2268,406403.1710076067
2269,147014.71277315158
2270,190018.79304068026
2271,236710.5461642714
2272,207288.0086646434
2273,167670.7657293185
2274,173928.6550135579
2275,174521.19929548723
2276,198065.8456007944
2277,189043.1114988603
2278,139960.36298953558
2279,127383.59431309912
2280,112556.80243401551
2281,167985.9110274096
2282,185802.3207249175
2283,102972.91474138966
2284,106549.7981107164
2285,141922.62980019746
2286,125750.65197210608
2287,317516.11939381214
2288,266447.50081759464
2289,349057.6011149488
2290,498223.5027719626
2291,340245.8835477341
2292,412609.16851497255
2293,497115.5722327129
2294,406701.5316962703
2295,473606.0859825535
2296,312007.88888851204
2297,311287.41219264275
2298,337504.7194631323
2299,354624.66805368057
2300,321826.97050699237
2301,268189.6150366045
2302,251483.01152358414
2303,220869.70535178515
2304,216796.72250917996
2305,185317.3735446183
2306,184038.6580633831
2307,191578.22000516695
2308,204019.96320702365
2309,293290.8493263357
2310,200177.25652928927
2311,208791.10659034748
2312,177226.52342443052
2313,165394.67525410902
2314,173337.59684685033
2315,178855.62198583403
2316,189116.4588176681
2317,191260.41460442066
2318,178871.42830941296
2319,176202.27897885532
2320,190182.3645875271
2321,240358.51042349928
2322,167832.3112434578
2323,187957.08418934073
2324,182673.7681312865
2325,213833.35838771056
2326,172743.72538364597
2327,204504.17886482584
2328,201646.11978017032
2329,185851.10767846048
2330,182952.08449838264
2331,327435.23697977065
2332,404854.9369875851
2333,323940.33450383967
2334,238562.86375333648
2335,249678.11684265418
2336,334162.3573376683
2337,189929.88230385748
2338,278348.1343898199
2339,210268.58958851488
2340,400317.80010358355
2341,237130.2602681515
2342,247375.70694333603
2343,222119.88627255982
2344,206056.05877616728
2345,222061.2190516193
2346,211458.08869791526
2347,210575.96976428665
2348,222838.4022954155
2349,175513.76987876612
2350,276152.6415758614
2351,263713.86609194597
2352,242134.65281684132
2353,247306.22644332206
2354,133146.2568266644
2355,139440.88220423285
2356,146534.551664918
2357,176195.00975043201
2358,190598.70211487706
2359,134093.7889412184
2360,121280.16190361814
2361,146514.0421055501
2362,286487.2178743208
2363,145114.96618345578
2364,165036.18783572258
2365,204447.10143270105
2366,190619.98206020196
2367,227151.44269093435
2368,224283.566169956
2369,206044.9877343326
2370,166706.75893865502
2371,158249.4414417969
2372,190273.07702999492
2373,247089.93510518377
2374,279935.8419143842
2375,255127.2401538206
2376,275680.09190835536
2377,323629.60959791346
2378,140809.38138184085
2379,204568.96869827036
2380,149427.94018247098
2381,171860.8967037919
2382,196910.76373311266
2383,212629.64335509835
2384,251531.61900765306
2385,167353.86369655473
2386,134663.7200767117
2387,136438.64097866422
2388,104665.58961789327
2389,131107.27931131754
2390,147862.44394592193
2391,142181.5671114796
2392,119762.63241374903
2393,180698.50886773615
2394,148062.99554885356
2395,191766.54488755108
2396,150660.79605324756
2397,226546.83821747315
2398,133298.72165423192
2399,61921.281934317034
2400,62138.99566308859
2401,109586.73304706751
2402,135599.9813755107
2403,138213.29707879375
2404,151439.66813231917
2405,158679.11226891397
2406,144090.6924503157
2407,131976.57190359756
2408,142350.6619109543
2409,133618.6304879655
2410,172105.28913863734
2411,118471.72966508736
2412,163805.49762128966
2413,134495.40435527533
2414,140446.01865817318
2415,135891.8523951566
2416,123365.70321659787
2417,139682.8836591968
2418,131441.8786159449
2419,131219.3433467639
2420,130298.73828441274
2421,152665.90178692536
2422,120081.09431264669
2423,120576.28690066561
2424,154158.54739255278
2425,177085.53667606312
2426,127435.37847188939
2427,123252.39755996842
2428,171057.8908261341
2429,120505.83371463693
2430,135678.1786859352
2431,110650.32920834006
2432,140103.52633989314
2433,147813.04816858083
2434,138329.25382665795
2435,167304.46212643204
2436,105862.78091002993
2437,120149.1190848262
2438,129642.9466771025
2439,102358.05907080226
2440,126790.80853633277
2441,101507.48191388954
2442,101958.5905914629
2443,126780.54927223257
2444,129795.76854147617
2445,98501.25302702379
2446,137392.67292596417
2447,174331.36262540956
2448,128982.01414833589
2449,116390.21499593969
2450,151154.73122286628
2451,130382.16387033992
2452,212288.3162477068
2453,97837.51642100136
2454,107789.70303843608
2455,119571.37082742812
2456,127555.6286254136
2457,118585.74242978764
2458,129377.28772389481
2459,105854.97004917185
2460,142499.26008268056
2461,116055.03136554884
2462,134992.12074551563
2463,129372.75701625842
2464,171322.22674119822
2465,142015.87213356642
2466,125947.75589128096
2467,140864.40281124486
2468,89731.87661058172
2469,94864.1983443783
2470,171234.18006961708
2471,191702.24751713566
2472,151087.84729041476
2473,128296.0556902446
2474,91484.72319694821
2475,227665.30106410346
2476,116300.96412044895
2477,128322.34155166088
2478,150327.26985048948
2479,118887.25963273316
2480,164105.8562032375
2481,128678.43217242007
2482,127293.21863336605
2483,119500.0213375507
2484,131307.08169648066
2485,133797.4362831562
2486,156592.9912334655
2487,166653.36808182026
2488,162932.33627009604
2489,154352.86164111114
2490,157105.71275997578
2491,88137.09960233704
2492,181943.23985652628
2493,141333.22892594343
2494,161389.2780761402
2495,92351.47368606026
2496,218309.56510334744
2497,169350.52439350667
2498,118598.20412773135
2499,90057.69280664729
2500,132213.06823839628
2501,140902.2775990477
2502,151695.18308617797
2503,108949.69152115055
2504,189112.3455705297
2505,215298.3135751331
2506,233476.04549179712
2507,276949.019410884
2508,257141.7429403642
2509,214134.40390291257
2510,207601.729286205
2511,165846.2600602076
2512,201210.88234502976
2513,218629.2741497307
2514,253361.51861507652
2515,150349.66769275794
2516,169956.826943602
2517,140264.3222104665
2518,155269.61529303656
2519,231874.15783998984
2520,200077.2102275929
2521,186012.7432180378
2522,220559.17750792622
2523,116258.86185804923
2524,136448.9256994191
2525,144736.23459616478
2526,137624.98124432712
2527,120171.44660877454
2528,134064.5521363743
2529,128753.51326090416
2530,117424.8803769643
2531,233256.97142813963
2532,204336.06483511886
2533,185463.8920060377
2534,234127.65828609298
2535,326043.49907603546
2536,223928.09365586378
2537,254011.49014600518
2538,185728.5310615824
2539,186571.5458734594
2540,179136.4885847204
2541,184830.80746224022
2542,164652.81842795043
2543,134442.72680860152
2544,128032.4308984285
2545,138306.6698869785
2546,121158.5230933467
2547,131554.5795518165
2548,151920.82914529054
2549,157017.34386896755
2550,515318.379435478
2551,128149.87135642034
2552,132889.36596615458
2553,57406.46144697577
2554,101670.95858519127
2555,125535.43645240653
2556,110612.43868224269
2557,127401.6457299399
2558,183077.0701402002
2559,135225.74459223854
2560,145238.95415825717
2561,140228.23844548914
2562,140272.88642702263
2563,154636.0477542273
2564,184147.2392398739
2565,134390.22857155773
2566,159928.47217971622
2567,139138.57980185922
2568,213953.45644384218
2569,221372.0412234884
2570,120206.68087843961
2571,192282.69529586696
2572,137817.23688971926
2573,213551.97449077974
2574,266081.9495638128
2575,131986.98076102458
2576,121818.0670764591
2577,147229.02282406736
2578,97256.47580591176
2579,61807.393322320066
2580,110880.16626915653
2581,112604.99938026576
2582,106886.78575059946
2583,272588.0063635695
2584,186744.33485526597
2585,185621.18762428747
2586,210119.36444504242
2587,205353.5607945765
2588,147952.3733479125
2589,153612.73094354125
2590,216348.76600709875
2591,203256.62006759463
2592,210747.5180153695
2593,229943.6897667137
2594,182194.79895063146
2595,193744.4174171246
2596,279250.8454006646
2597,170113.14639296493
2598,279536.02323279215
2599,313848.08158374566
2600,140100.1945990896
2601,144242.47408876783
2602,93588.29541625363
2603,94285.60299245887
2604,97371.33406021
2605,71002.6863396293
2606,143395.19952694533
2607,198509.15100805953
2608,195130.8539291168
2609,166492.75337843437
2610,109983.9681993231
2611,121673.0376563037
2612,155396.62651189504
2613,134778.080296381
2614,132699.82210715642
2615,157371.19721246077
2616,149253.90786033776
2617,183954.87303976656
2618,213312.37793927602
2619,192686.0544365026
2620,173329.5550892901
2621,168418.8185080733
2622,187142.09056507619
2623,237064.99652940378
2624,287705.2603588141
2625,280471.7170873022
2626,182364.3106580816
2627,162318.69094925534
2628,499082.1884594802
2629,486068.37498011894
2630,343256.2480866324
2631,495567.97433040326
2632,402691.2858307311
2633,320814.87965514744
2634,406694.52045438794
2635,156654.79721127832
2636,188335.6037340546
2637,169531.3461207987
2638,269441.8212232182
2639,166478.10985133468
2640,156481.02418412425
2641,107519.51961368555
2642,190470.32722134865
2643,104243.80389217407
2644,126239.60641956962
2645,100831.49607960657
2646,91289.32915980047
2647,102493.35206039669
2648,155173.30107036055
2649,149359.73902088168
2650,145247.38671031233
2651,150555.63325212078
2652,433716.77283163083
2653,248298.27845911877
2654,235064.15364709895
2655,389885.87879462185
2656,323714.9368173138
2657,409198.4311998298
2658,295126.49097673653
2659,296897.2095594169
2660,327379.8342024398
2661,321300.94930248096
2662,348523.4135551826
2663,267814.93118019955
2664,284405.18281715666
2665,336741.1397809341
2666,287738.29963053577
2667,165160.05635572685
2668,186685.4116327977
2669,170339.2092840035
2670,285009.0637022862
2671,181979.1931307603
2672,194167.80854253512
2673,188858.39525690634
2674,205329.66298713224
2675,156494.56683226777
2676,183572.4579024638
2677,182416.23889702788
2678,261917.8702826691
2679,254562.33498299136
2680,249323.97914966033
2681,361567.6236006367
2682,286227.46656718943
2683,481283.79105846176
2684,300410.0353423732
2685,347287.05548115895
2686,234096.17499605904
2687,327478.34344094386
2688,224564.32316580001
2689,202027.18999968382
2690,473166.5665458491
2691,190133.33828619323
2692,129077.75532446968
2693,188898.12934502237
2694,137950.23483881788
2695,185256.8796879153
2696,181830.06824807372
2697,189334.17780384386
2698,206063.5407851816
2699,186958.47227817346
2700,163548.49664407957
2701,162860.91727507804
2702,112496.03340273502
2703,126217.60302865843
2704,133561.7273337571
2705,122608.60820685887
2706,119100.80297047245
2707,125509.55566539218
2708,133491.0951158518
2709,110933.3057110434
2710,132412.27110465107
2711,268338.4044177272
2712,368069.47521229106
2713,158864.06665685805
2714,153430.47423027194
2715,172162.30038251248
2716,150070.77418754628
2717,187642.83108438307
2718,213125.6416141058
2719,167545.34456162868
2720,173025.6319573562
2721,140687.98113653087
2722,156236.14498509787
2723,140133.01390893207
2724,130328.03291995433
2725,135815.2744640001
2726,150847.27802618884
2727,170172.3850052454
2728,173510.282486301
2729,157009.61700235613
2730,138170.84080093322
2731,131677.48946404687
2732,134285.99598442152
2733,157620.98103923775
